uniqueid,plotid,date,year,method,subsample,position,co2_c_flux_kg_ha_day,co2_r2,n2o_n_flux_g_ha_day,n2o_r2,nh3_n_flux_g_ha_day,nh3_r2,ch4_c_flux_g_ha_day,ch4_r2,soil_moisture_5cm,soil_temperature_5cm,soil_nitrate_n_0_10cm,soil_ammonium_n_0_10cm,month,day_of_year,quarter,is_growing_season,season
LAN,147.0,2013-04-25,2013.0,GC,1.0,on_broadcast,9.133332576,0.999971795,11.8128,0.965817,,,-0.113293,0.976548,29.1,4.1,,,4,115,2,1,spring
LAN,147.0,2013-04-25,2013.0,GC,2.0,on_broadcast,5.599252013,0.996335385,4.4089,0.918525,,,-4.09771,0.930268,29.7,4.2,,,4,115,2,1,spring
LAN,161.0,2013-04-25,2013.0,GC,2.0,on_broadcast,2.947703275,0.993564499,7.6719,0.972191,,,0.762417,0.988462,33.0,4.3,,,4,115,2,1,spring
LAN,161.0,2013-04-25,2013.0,GC,1.0,on_broadcast,4.006754741,0.99775752,5.49945,0.986966,,,0.491467,0.981465,38.8,3.8,,,4,115,2,1,spring
LAN,165.0,2013-04-25,2013.0,GC,2.0,on_broadcast,2.347561729,0.980568295,1.53906,0.995062,,,1.78915,0.750379,29.4,3.8,,,4,115,2,1,spring
LAN,165.0,2013-04-25,2013.0,GC,1.0,on_broadcast,1.441336339,0.9057895,1.42358,0.873984,,,-0.467094,0.993139,25.6,4.3,,,4,115,2,1,spring
LAN,179.0,2013-04-25,2013.0,GC,1.0,on_broadcast,2.225726204,0.940801119,8.20503,0.990297,,,-1.92661,0.906695,36.8,4.0,,,4,115,2,1,spring
LAN,179.0,2013-04-25,2013.0,GC,2.0,on_broadcast,0.075519544,0.929171537,12.6819,0.988813,,,-2.71436,0.967051,33.2,3.8,,,4,115,2,1,spring
LAN,204.0,2013-04-25,2013.0,GC,1.0,on_broadcast,0.888042581,0.99085889,0.668238,0.73673,,,-0.446551,0.943319,34.1,4.0,,,4,115,2,1,spring
LAN,204.0,2013-04-25,2013.0,GC,2.0,on_broadcast,3.104413253,0.995672593,1.48965,0.766583,,,0.0241759,0.00052665,28.4,4.2,,,4,115,2,1,spring
LAN,224.0,2013-04-25,2013.0,GC,1.0,on_broadcast,5.103643841,0.998902148,11.4696,0.977757,,,-1.03214,0.700525,31.7,4.1,,,4,115,2,1,spring
LAN,224.0,2013-04-25,2013.0,GC,2.0,on_broadcast,7.800096338,0.995820899,11.8719,0.999743,,,-0.668375,0.974641,30.7,3.7,,,4,115,2,1,spring
LAN,233.0,2013-04-25,2013.0,GC,2.0,on_broadcast,7.616296661,0.997093522,9.26086,0.985434,,,1.16261,0.916692,29.9,4.5,,,4,115,2,1,spring
LAN,233.0,2013-04-25,2013.0,GC,1.0,on_broadcast,5.497991904,0.982478158,4.65954,0.964286,,,-1.07135,0.697026,32.7,4.3,,,4,115,2,1,spring
LAN,256.0,2013-04-25,2013.0,GC,2.0,on_broadcast,9.004432471,0.997179956,8.7396,0.963737,,,1.44127,0.951151,31.5,4.2,,,4,115,2,1,spring
LAN,256.0,2013-04-25,2013.0,GC,1.0,on_broadcast,8.308292155,0.997395389,10.3151,0.967957,,,-1.30027,0.96062,37.2,4.3,,,4,115,2,1,spring
LAN,264.0,2013-04-25,2013.0,GC,2.0,on_broadcast,0.452271649,0.951340891,3.27465,0.892012,,,-0.0824842,0.999127,37.1,4.7,,,4,115,2,1,spring
LAN,264.0,2013-04-25,2013.0,GC,1.0,on_broadcast,2.881568196,0.991036618,1.33472,0.889493,,,1.17086,0.99282,37.3,4.3,,,4,115,2,1,spring
LAN,277.0,2013-04-25,2013.0,GC,1.0,on_broadcast,3.397418796,0.994496113,2.9645,0.94168,,,0.597917,0.660377,31.2,3.8,,,4,115,2,1,spring
LAN,277.0,2013-04-25,2013.0,GC,2.0,on_broadcast,4.659973817,0.965087654,5.94546,0.965981,,,-0.940697,0.990633,31.4,3.9,,,4,115,2,1,spring
LAN,126.0,2013-05-08,2013.0,GC,1.0,on_broadcast,8.051762388,0.991722559,2.27646,0.953619,,,1.04646,0.96149,33.8,13.6,,,5,128,2,1,spring
LAN,126.0,2013-05-08,2013.0,GC,2.0,on_broadcast,11.65103402,0.986487482,1.62691,0.884882,,,-0.363125,0.881413,32.1,14.1,,,5,128,2,1,spring
LAN,129.0,2013-05-08,2013.0,GC,2.0,on_broadcast,11.11259624,0.823737366,9.12562,0.996953,,,0.956384,0.873384,29.9,14.3,,,5,128,2,1,spring
LAN,129.0,2013-05-08,2013.0,GC,1.0,on_broadcast,6.725760502,0.986463718,4.22379,0.944376,,,0.216187,0.957288,26.5,15.6,,,5,128,2,1,spring
LAN,147.0,2013-05-08,2013.0,GC,2.0,on_broadcast,15.27398995,0.998864645,7.97785,0.982623,,,-0.770277,0.944127,26.9,14.7,,,5,128,2,1,spring
LAN,147.0,2013-05-08,2013.0,GC,1.0,on_broadcast,9.959636095,0.890990609,4.51657,0.78122,,,2.58703,0.960296,27.2,15.8,,,5,128,2,1,spring
LAN,161.0,2013-05-08,2013.0,GC,2.0,on_broadcast,6.855272107,0.997659923,7.13925,0.956501,,,0.456904,0.981466,30.7,14.1,,,5,128,2,1,spring
LAN,161.0,2013-05-08,2013.0,GC,1.0,on_broadcast,8.449164552,0.995668417,9.38353,0.981916,,,1.96744,0.967218,33.9,15.3,,,5,128,2,1,spring
LAN,165.0,2013-05-08,2013.0,GC,2.0,on_broadcast,22.63513336,0.998824097,4.65991,0.978812,,,0.303787,0.844161,24.1,14.2,,,5,128,2,1,spring
LAN,165.0,2013-05-08,2013.0,GC,1.0,on_broadcast,8.8219866,0.921518636,3.5597,0.991067,,,-1.02439,0.949549,26.3,15.6,,,5,128,2,1,spring
LAN,179.0,2013-05-08,2013.0,GC,1.0,on_broadcast,15.57130168,0.99956981,14.3847,0.995237,,,0.0993526,0.414132,31.4,16.3,,,5,128,2,1,spring
LAN,179.0,2013-05-08,2013.0,GC,2.0,on_broadcast,1.544672185,0.978503728,5.47432,0.787387,,,-0.168681,0.995658,31.4,16.2,,,5,128,2,1,spring
LAN,204.0,2013-05-08,2013.0,GC,1.0,on_broadcast,12.04060971,0.999318314,4.72623,0.981616,,,-0.545127,0.788465,29.5,14.3,,,5,128,2,1,spring
LAN,204.0,2013-05-08,2013.0,GC,2.0,on_broadcast,15.24589322,0.965229295,11.3728,0.994676,,,-0.087,0.0698404,28.8,16.5,,,5,128,2,1,spring
LAN,224.0,2013-05-08,2013.0,GC,1.0,on_broadcast,15.3232055,0.977728126,19.1103,0.986843,,,-0.622883,0.93051,30.3,16.0,,,5,128,2,1,spring
LAN,224.0,2013-05-08,2013.0,GC,2.0,on_broadcast,24.42180242,0.98606874,17.7938,0.991688,,,1.79034,0.969624,30.2,15.0,,,5,128,2,1,spring
LAN,233.0,2013-05-08,2013.0,GC,1.0,on_broadcast,16.48622235,0.983117871,6.34357,0.939958,,,0.331893,0.564819,36.9,16.3,,,5,128,2,1,spring
LAN,233.0,2013-05-08,2013.0,GC,2.0,on_broadcast,18.22553723,0.998146892,20.1659,0.992576,,,1.18658,0.763317,31.7,15.0,,,5,128,2,1,spring
LAN,256.0,2013-05-08,2013.0,GC,2.0,on_broadcast,21.84944331,0.998609936,4.32623,0.97875,,,0.749793,0.996513,30.2,15.2,,,5,128,2,1,spring
LAN,256.0,2013-05-08,2013.0,GC,1.0,on_broadcast,18.19272187,0.999712194,4.6731,0.968102,,,0.0277438,0.0585965,36.5,13.9,,,5,128,2,1,spring
LAN,264.0,2013-05-08,2013.0,GC,2.0,on_broadcast,11.12985413,0.993221845,3.3229,0.960935,,,1.29932,0.894958,32.7,15.6,,,5,128,2,1,spring
LAN,264.0,2013-05-08,2013.0,GC,1.0,on_broadcast,15.51630405,0.995018036,6.09897,0.984098,,,2.26195,0.985525,35.3,15.2,,,5,128,2,1,spring
LAN,277.0,2013-05-08,2013.0,GC,1.0,on_broadcast,8.830260012,0.997725567,3.41209,0.963479,,,-0.192391,0.998782,28.0,16.1,,,5,128,2,1,spring
LAN,277.0,2013-05-08,2013.0,GC,2.0,on_broadcast,12.07741749,0.991841861,5.72393,0.980631,,,0.926749,0.948468,28.2,15.7,,,5,128,2,1,spring
LAN,126.0,2013-05-22,2013.0,GC,2.0,on_broadcast,10.13125374,0.982931988,1.50908,0.99392,,,0.872188,0.856622,36.4,15.6,,,5,142,2,1,spring
LAN,126.0,2013-05-22,2013.0,GC,1.0,on_broadcast,8.067152201,0.889859882,1.83698,0.968727,,,-1.72206,0.819502,35.7,15.3,,,5,142,2,1,spring
LAN,129.0,2013-05-22,2013.0,GC,2.0,on_broadcast,9.988543387,0.974554174,5.09439,0.958077,,,-0.652611,0.855797,35.0,15.9,,,5,142,2,1,spring
LAN,129.0,2013-05-22,2013.0,GC,1.0,on_broadcast,9.239023896,0.924907354,15.3555,0.984845,,,-0.80515,0.208646,35.6,15.6,,,5,142,2,1,spring
LAN,147.0,2013-05-22,2013.0,GC,2.0,on_broadcast,8.833761166,0.979765302,3.9368,0.941481,,,-3.71859,0.896779,28.1,15.6,,,5,142,2,1,spring
LAN,147.0,2013-05-22,2013.0,GC,1.0,on_broadcast,12.17671289,0.961762435,5.66839,0.975911,,,-2.10859,0.982842,33.5,15.7,,,5,142,2,1,spring
LAN,161.0,2013-05-22,2013.0,GC,1.0,on_broadcast,17.50350817,0.967516182,25.5071,0.938775,,,1.91196,0.620622,36.9,15.9,,,5,142,2,1,spring
LAN,161.0,2013-05-22,2013.0,GC,2.0,on_broadcast,17.18557003,0.991081881,8.20488,0.978758,,,-1.69838,0.797265,30.3,15.6,,,5,142,2,1,spring
LAN,165.0,2013-05-22,2013.0,GC,2.0,on_broadcast,14.44588713,0.978205904,8.23145,0.96257,,,1.71249,0.999475,31.7,16.1,,,5,142,2,1,spring
LAN,165.0,2013-05-22,2013.0,GC,1.0,on_broadcast,15.51416248,0.948918256,36.6722,0.927115,,,-2.76426,0.985728,33.7,16.2,,,5,142,2,1,spring
LAN,179.0,2013-05-22,2013.0,GC,2.0,on_broadcast,17.77282975,0.978290476,8.33935,0.982538,,,-2.35134,0.894488,40.9,16.0,,,5,142,2,1,spring
LAN,179.0,2013-05-22,2013.0,GC,1.0,on_broadcast,14.11633853,0.894957197,8.35117,0.936072,,,3.07826,0.933525,37.7,16.0,,,5,142,2,1,spring
LAN,204.0,2013-05-22,2013.0,GC,2.0,on_broadcast,13.25290013,0.999221051,9.17644,0.991532,,,-2.14947,0.98143,32.4,16.1,,,5,142,2,1,spring
LAN,204.0,2013-05-22,2013.0,GC,1.0,on_broadcast,19.36289988,0.993103913,11.79,0.985995,,,-1.71278,0.899528,35.0,15.8,,,5,142,2,1,spring
LAN,224.0,2013-05-22,2013.0,GC,2.0,on_broadcast,22.8953822,0.997353775,21.9017,0.984583,,,-3.03658,0.9995,29.0,15.9,,,5,142,2,1,spring
LAN,224.0,2013-05-22,2013.0,GC,1.0,on_broadcast,21.69463456,0.99195662,25.7334,0.992966,,,-0.764266,0.704171,38.0,15.8,,,5,142,2,1,spring
LAN,233.0,2013-05-22,2013.0,GC,2.0,on_broadcast,28.75001928,0.996283779,8.05336,0.995511,,,1.19754,0.972423,38.9,16.4,,,5,142,2,1,spring
LAN,233.0,2013-05-22,2013.0,GC,1.0,on_broadcast,20.62456648,0.990135191,6.9108,0.982417,,,1.19949,0.864589,35.4,16.5,,,5,142,2,1,spring
LAN,256.0,2013-05-22,2013.0,GC,1.0,on_broadcast,16.07672432,0.982452169,8.23038,0.994328,,,-2.94872,0.871882,28.9,15.7,,,5,142,2,1,spring
LAN,256.0,2013-05-22,2013.0,GC,2.0,on_broadcast,12.84587876,0.998530257,1.37463,0.784634,,,-1.52604,0.895968,31.6,15.8,,,5,142,2,1,spring
LAN,264.0,2013-05-22,2013.0,GC,2.0,on_broadcast,24.19934119,0.955717527,3.85023,0.986273,,,-2.17948,0.857216,26.4,16.4,,,5,142,2,1,spring
LAN,264.0,2013-05-22,2013.0,GC,1.0,on_broadcast,20.73632016,0.968986852,5.5119,0.995732,,,0.923998,0.993209,38.1,16.7,,,5,142,2,1,spring
LAN,277.0,2013-05-22,2013.0,GC,2.0,on_broadcast,11.72657226,0.995305048,6.19988,0.997948,,,1.51311,0.972398,33.5,16.1,,,5,142,2,1,spring
LAN,277.0,2013-05-22,2013.0,GC,1.0,on_broadcast,12.78545779,0.961708143,4.47999,0.982191,,,-3.46646,0.985782,33.8,16.5,,,5,142,2,1,spring
LAN,126.0,2013-06-04,2013.0,GC,2.0,on_broadcast,10.43863383,0.987529118,0.755091,0.825502,,,-1.66699,0.981086,28.3,14.6,,,6,155,2,1,summer
LAN,126.0,2013-06-04,2013.0,GC,1.0,on_broadcast,15.46349158,0.995383842,0.937678,0.956457,,,2.33696,0.831768,30.6,14.2,,,6,155,2,1,summer
LAN,129.0,2013-06-04,2013.0,GC,1.0,on_broadcast,12.87203186,0.999403958,35.8737,0.993959,,,-3.5674,0.979132,24.4,15.7,,,6,155,2,1,summer
LAN,129.0,2013-06-04,2013.0,GC,2.0,on_broadcast,11.64178642,0.996933134,19.5065,0.997358,,,-1.26901,0.977664,22.2,15.8,,,6,155,2,1,summer
LAN,147.0,2013-06-04,2013.0,GC,2.0,on_broadcast,6.228577056,0.995547359,8.86022,0.990584,,,0.235132,0.415294,21.6,15.6,,,6,155,2,1,summer
LAN,147.0,2013-06-04,2013.0,GC,1.0,on_broadcast,11.73147535,0.980370445,15.1589,0.985277,,,-1.617,0.836743,28.8,15.8,,,6,155,2,1,summer
LAN,161.0,2013-06-04,2013.0,GC,1.0,on_broadcast,19.14197496,0.999267093,10.1101,0.995952,,,1.27146,0.999911,30.4,15.4,,,6,155,2,1,summer
LAN,161.0,2013-06-04,2013.0,GC,2.0,on_broadcast,14.03456718,0.999950401,6.15197,0.997706,,,1.45423,0.963841,29.1,15.3,,,6,155,2,1,summer
LAN,165.0,2013-06-04,2013.0,GC,1.0,on_broadcast,14.45606652,0.994913255,32.2995,0.997068,,,0.65503,0.879336,27.1,16.0,,,6,155,2,1,summer
LAN,165.0,2013-06-04,2013.0,GC,2.0,on_broadcast,8.908137074,0.995033932,42.9974,0.996913,,,-1.65122,0.836007,23.2,16.0,,,6,155,2,1,summer
LAN,179.0,2013-06-04,2013.0,GC,1.0,on_broadcast,12.74480731,0.999481831,1.03889,0.960001,,,0.671948,0.92818,31.5,15.9,,,6,155,2,1,summer
LAN,179.0,2013-06-04,2013.0,GC,2.0,on_broadcast,16.73697249,0.998823992,2.03386,0.99036,,,1.76386,0.91315,27.3,15.6,,,6,155,2,1,summer
LAN,204.0,2013-06-04,2013.0,GC,1.0,on_broadcast,11.93013613,0.998966196,18.9148,0.99947,,,1.51567,0.635665,28.6,15.7,,,6,155,2,1,summer
LAN,204.0,2013-06-04,2013.0,GC,2.0,on_broadcast,8.86589395,0.996372623,13.5562,0.987945,,,1.06444,0.999503,26.3,15.5,,,6,155,2,1,summer
LAN,224.0,2013-06-04,2013.0,GC,2.0,on_broadcast,21.6472749,0.99766386,83.6231,0.99972,,,2.36066,0.975802,26.8,15.8,,,6,155,2,1,summer
LAN,224.0,2013-06-04,2013.0,GC,1.0,on_broadcast,17.99895419,0.997958801,58.3877,0.997653,,,-0.359072,0.377468,29.4,15.8,,,6,155,2,1,summer
LAN,233.0,2013-06-04,2013.0,GC,1.0,on_broadcast,14.01639172,0.997224112,5.55754,0.995978,,,-0.0554546,0.535972,32.4,15.4,,,6,155,2,1,summer
LAN,233.0,2013-06-04,2013.0,GC,2.0,on_broadcast,18.34479409,0.990846434,3.38216,0.971794,,,-2.26297,0.861206,23.9,15.6,,,6,155,2,1,summer
LAN,256.0,2013-06-04,2013.0,GC,2.0,on_broadcast,10.72142705,0.998198703,1.02773,0.821585,,,-2.12672,0.924978,25.3,14.9,,,6,155,2,1,summer
LAN,256.0,2013-06-04,2013.0,GC,1.0,on_broadcast,14.15777,0.986792916,2.55594,0.938783,,,-2.93508,0.980615,28.0,15.1,,,6,155,2,1,summer
LAN,264.0,2013-06-04,2013.0,GC,2.0,on_broadcast,22.29233657,0.998134513,2.42921,0.996034,,,0.154845,0.348568,15.5,30.5,,,6,155,2,1,summer
LAN,264.0,2013-06-04,2013.0,GC,1.0,on_broadcast,19.41704277,0.999861636,1.74751,0.980718,,,-1.11315,0.950617,15.1,32.1,,,6,155,2,1,summer
LAN,277.0,2013-06-04,2013.0,GC,2.0,on_broadcast,9.087885254,0.984131274,21.9848,0.987763,,,-0.602121,0.70993,24.4,15.1,,,6,155,2,1,summer
LAN,277.0,2013-06-04,2013.0,GC,1.0,on_broadcast,9.98537159,0.993770568,17.031,0.979865,,,-1.48576,0.803083,29.6,15.7,,,6,155,2,1,summer
LAN,126.0,2013-06-18,2013.0,GC,1.0,on_broadcast,5.181960401,0.942910599,2.16753,0.933169,,,-1.31805,0.869836,,,,,6,169,2,1,summer
LAN,126.0,2013-06-18,2013.0,GC,2.0,on_broadcast,21.49130587,0.96632339,2.02583,0.950785,,,1.92857,0.979171,,,,,6,169,2,1,summer
LAN,129.0,2013-06-18,2013.0,GC,1.0,on_broadcast,16.20054848,0.999049997,8.88848,0.979575,,,-2.62126,0.996428,,,,,6,169,2,1,summer
LAN,129.0,2013-06-18,2013.0,GC,2.0,on_broadcast,12.62059191,0.999003673,7.66404,0.994435,,,-1.52214,0.822257,,,,,6,169,2,1,summer
LAN,147.0,2013-06-18,2013.0,GC,2.0,on_broadcast,9.124948502,0.981732281,5.87365,0.992009,,,-0.368091,0.750681,,,,,6,169,2,1,summer
LAN,147.0,2013-06-18,2013.0,GC,1.0,on_broadcast,14.32666158,0.999820526,8.32936,0.993618,,,-1.94998,0.988909,,,,,6,169,2,1,summer
LAN,161.0,2013-06-18,2013.0,GC,1.0,on_broadcast,3.254740226,0.964995289,3.78646,0.980824,,,0.668814,0.923634,,,,,6,169,2,1,summer
LAN,161.0,2013-06-18,2013.0,GC,2.0,on_broadcast,1.556404634,0.999571431,2.91187,0.988189,,,-0.27351,0.645978,,,,,6,169,2,1,summer
LAN,165.0,2013-06-18,2013.0,GC,2.0,on_broadcast,29.42629855,0.999843008,15.2243,0.994579,,,-1.92328,0.950459,,,,,6,169,2,1,summer
LAN,165.0,2013-06-18,2013.0,GC,1.0,on_broadcast,18.78723985,0.999177154,14.5559,0.994347,,,0.516712,0.807811,,,,,6,169,2,1,summer
LAN,179.0,2013-06-18,2013.0,GC,2.0,on_broadcast,14.75190695,0.989443233,1.86341,0.898983,,,-1.82485,0.880825,,,,,6,169,2,1,summer
LAN,179.0,2013-06-18,2013.0,GC,1.0,on_broadcast,5.506583242,0.978323661,1.28238,0.809603,,,-1.63405,0.922709,,,,,6,169,2,1,summer
LAN,204.0,2013-06-18,2013.0,GC,2.0,on_broadcast,15.73672323,0.999105333,5.23713,0.980541,,,1.62876,0.986048,,,,,6,169,2,1,summer
LAN,204.0,2013-06-18,2013.0,GC,1.0,on_broadcast,14.41770812,0.964438592,7.70078,0.924394,,,0.644483,0.986577,,,,,6,169,2,1,summer
LAN,224.0,2013-06-18,2013.0,GC,2.0,on_broadcast,26.05402176,0.98477017,55.2547,0.987222,,,-0.969005,0.95361,,,,,6,169,2,1,summer
LAN,224.0,2013-06-18,2013.0,GC,1.0,on_broadcast,19.52917718,0.996693055,41.6091,0.999403,,,-1.59002,0.965621,,,,,6,169,2,1,summer
LAN,233.0,2013-06-18,2013.0,GC,1.0,on_broadcast,10.48635874,0.949613356,1.78855,0.909119,,,0.134007,0.0769655,,,,,6,169,2,1,summer
LAN,233.0,2013-06-18,2013.0,GC,2.0,on_broadcast,4.259044414,0.906868207,1.78961,0.945878,,,-0.703984,0.999013,,,,,6,169,2,1,summer
LAN,256.0,2013-06-18,2013.0,GC,1.0,on_broadcast,11.12015812,0.938950756,4.18887,0.902712,,,-1.67381,0.998888,,,,,6,169,2,1,summer
LAN,256.0,2013-06-18,2013.0,GC,2.0,on_broadcast,4.073732117,0.963216376,0.964342,0.796293,,,-0.058272,0.567156,,,,,6,169,2,1,summer
LAN,264.0,2013-06-18,2013.0,GC,2.0,on_broadcast,22.64342776,0.9985483,4.01223,0.950264,,,-0.197982,0.0362842,,,,,6,169,2,1,summer
LAN,264.0,2013-06-18,2013.0,GC,1.0,on_broadcast,10.14208487,0.964888461,3.56196,0.961975,,,-0.0784291,0.929091,,,,,6,169,2,1,summer
LAN,277.0,2013-06-18,2013.0,GC,2.0,on_broadcast,16.03369865,0.999868952,3.91497,0.970405,,,1.4693,0.982199,,,,,6,169,2,1,summer
LAN,277.0,2013-06-18,2013.0,GC,1.0,on_broadcast,20.06075068,0.976705885,3.07036,0.988541,,,-2.19883,0.976089,,,,,6,169,2,1,summer
LAN,126.0,2013-07-01,2013.0,GC,1.0,on_broadcast,15.23244628,0.995383775,0.664472,0.819013,,,-1.11555,0.999917,32.0,23.7,,,7,182,3,1,summer
LAN,126.0,2013-07-01,2013.0,GC,2.0,on_broadcast,11.78186849,0.812179162,0.880442,0.804372,,,0.0458551,0.0112304,29.8,22.6,,,7,182,3,1,summer
LAN,129.0,2013-07-01,2013.0,GC,2.0,on_broadcast,43.64533627,0.996834967,17.6597,0.977875,,,-0.326647,0.937503,17.8,21.1,,,7,182,3,1,summer
LAN,129.0,2013-07-01,2013.0,GC,1.0,on_broadcast,25.74209542,0.995320454,17.0782,0.980637,,,-0.694686,0.880275,24.7,22.2,,,7,182,3,1,summer
LAN,147.0,2013-07-01,2013.0,GC,1.0,on_broadcast,32.73864074,0.99957506,14.5381,0.997316,,,-0.917502,0.988078,27.8,24.1,,,7,182,3,1,summer
LAN,147.0,2013-07-01,2013.0,GC,2.0,on_broadcast,38.52197122,0.99893695,12.5546,0.9865,,,-1.11219,0.838997,21.1,22.1,,,7,182,3,1,summer
LAN,161.0,2013-07-01,2013.0,GC,2.0,on_broadcast,12.87167116,0.989199271,3.80911,0.97483,,,0.323528,0.729551,21.2,23.3,,,7,182,3,1,summer
LAN,161.0,2013-07-01,2013.0,GC,1.0,on_broadcast,0.129583783,0.310204125,7.31743,0.976983,,,-0.418687,0.741917,27.1,23.1,,,7,182,3,1,summer
LAN,165.0,2013-07-01,2013.0,GC,2.0,on_broadcast,54.00413047,0.999982625,39.8639,0.997261,,,-1.41608,0.995442,16.2,20.2,,,7,182,3,1,summer
LAN,165.0,2013-07-01,2013.0,GC,1.0,on_broadcast,29.28236822,0.99939443,43.7253,0.9992,,,0.754184,0.807532,21.0,23.4,,,7,182,3,1,summer
LAN,179.0,2013-07-01,2013.0,GC,2.0,on_broadcast,20.05877177,0.998155741,5.03601,0.986331,,,-0.96485,0.88866,25.9,21.8,,,7,182,3,1,summer
LAN,179.0,2013-07-01,2013.0,GC,1.0,on_broadcast,22.21580859,0.999850706,7.86445,0.986739,,,0.913365,0.837115,25.6,22.7,,,7,182,3,1,summer
LAN,204.0,2013-07-01,2013.0,GC,2.0,on_broadcast,38.20651032,0.98792263,21.2058,0.972084,,,0.0270646,0.013779,19.4,22.3,,,7,182,3,1,summer
LAN,204.0,2013-07-01,2013.0,GC,1.0,on_broadcast,33.09685706,0.992728517,15.7807,0.978856,,,-0.357221,0.552184,25.4,22.1,,,7,182,3,1,summer
LAN,224.0,2013-07-01,2013.0,GC,1.0,on_broadcast,40.58289746,0.992176153,138.449,0.960844,,,0.710982,0.975212,29.9,20.7,,,7,182,3,1,summer
LAN,224.0,2013-07-01,2013.0,GC,2.0,on_broadcast,43.69203019,0.986259743,114.852,0.997646,,,-1.27601,0.927235,20.6,19.2,,,7,182,3,1,summer
LAN,233.0,2013-07-01,2013.0,GC,1.0,on_broadcast,9.256315978,0.956144707,2.22728,0.896094,,,1.46245,0.999641,24.6,21.8,,,7,182,3,1,summer
LAN,233.0,2013-07-01,2013.0,GC,2.0,on_broadcast,6.792742445,0.933504579,2.58536,0.914626,,,-1.50634,0.91813,24.5,23.1,,,7,182,3,1,summer
LAN,256.0,2013-07-01,2013.0,GC,2.0,on_broadcast,6.116913895,0.935561587,2.33556,0.937675,,,-0.992554,0.995659,26.9,20.5,,,7,182,3,1,summer
LAN,256.0,2013-07-01,2013.0,GC,1.0,on_broadcast,0.051922491,0.043031681,2.35189,0.924817,,,-1.17535,0.975534,30.5,22.4,,,7,182,3,1,summer
LAN,264.0,2013-07-01,2013.0,GC,1.0,on_broadcast,8.016419758,0.872455094,1.98294,0.921467,,,1.02813,0.959401,29.5,21.4,,,7,182,3,1,summer
LAN,264.0,2013-07-01,2013.0,GC,2.0,on_broadcast,26.8350617,0.993413362,3.52678,0.985516,,,-0.102125,0.837794,27.4,20.7,,,7,182,3,1,summer
LAN,277.0,2013-07-01,2013.0,GC,1.0,on_broadcast,23.20956415,0.993088842,20.5394,0.995153,,,-2.21014,0.774065,26.5,23.1,,,7,182,3,1,summer
LAN,277.0,2013-07-01,2013.0,GC,2.0,on_broadcast,42.35826643,0.997517851,21.4412,0.993701,,,-0.629297,0.89657,14.7,18.7,,,7,182,3,1,summer
LAN,126.0,2013-07-11,2013.0,GC,1.0,on_broadcast,20.35131058,0.920782571,1.42131,0.819608,,,-0.325466,0.153574,25.6,25.3,,,7,192,3,1,summer
LAN,126.0,2013-07-11,2013.0,GC,2.0,on_broadcast,35.39749766,0.988473552,0.906646,0.899549,,,0.484722,0.949988,29.7,24.1,,,7,192,3,1,summer
LAN,129.0,2013-07-11,2013.0,GC,2.0,on_broadcast,36.65190526,0.989467426,4.65458,0.976435,,,-1.04197,0.861354,22.7,22.3,,,7,192,3,1,summer
LAN,129.0,2013-07-11,2013.0,GC,1.0,on_broadcast,65.36898821,0.993612237,6.54955,0.987823,,,-1.18021,0.980602,25.5,23.6,,,7,192,3,1,summer
LAN,147.0,2013-07-11,2013.0,GC,2.0,on_broadcast,42.54123079,0.999745457,4.05637,0.970118,,,-0.154234,0.0505605,20.3,22.3,,,7,192,3,1,summer
LAN,147.0,2013-07-11,2013.0,GC,1.0,on_broadcast,33.15626825,0.973220261,4.48999,0.981131,,,-1.19069,0.746293,23.2,23.0,,,7,192,3,1,summer
LAN,161.0,2013-07-11,2013.0,GC,1.0,on_broadcast,52.25169338,0.995210047,3.49088,0.989309,,,-1.01196,0.980522,24.5,28.8,,,7,192,3,1,summer
LAN,161.0,2013-07-11,2013.0,GC,2.0,on_broadcast,42.43683629,0.988555207,4.22133,0.966221,,,-0.185106,0.969643,20.4,24.8,,,7,192,3,1,summer
LAN,165.0,2013-07-11,2013.0,GC,2.0,on_broadcast,39.88190052,0.986502014,10.7295,0.965724,,,-1.0005,0.922542,23.7,22.5,,,7,192,3,1,summer
LAN,165.0,2013-07-11,2013.0,GC,1.0,on_broadcast,58.45718302,0.988780638,10.3971,0.988105,,,-2.313,0.987263,23.7,24.5,,,7,192,3,1,summer
LAN,179.0,2013-07-11,2013.0,GC,1.0,on_broadcast,14.82193196,0.994101048,2.12022,0.870236,,,-1.38578,0.985309,25.6,23.4,,,7,192,3,1,summer
LAN,179.0,2013-07-11,2013.0,GC,2.0,on_broadcast,24.93200186,0.997633054,2.58543,0.938731,,,-0.728435,0.999672,24.7,24.1,,,7,192,3,1,summer
LAN,204.0,2013-07-11,2013.0,GC,2.0,on_broadcast,33.34960286,0.996244306,3.83653,0.976367,,,1.20402,0.918533,19.9,21.2,,,7,192,3,1,summer
LAN,204.0,2013-07-11,2013.0,GC,1.0,on_broadcast,31.08807506,0.996303299,4.85958,0.985796,,,-1.0286,0.905102,21.8,21.1,,,7,192,3,1,summer
LAN,224.0,2013-07-11,2013.0,GC,2.0,on_broadcast,45.62449361,0.99483025,19.9816,0.98121,,,0.316319,0.577489,24.8,20.7,,,7,192,3,1,summer
